Store,Date,Sales
20,2015-06-22,7826
20,2015-06-23,8512
20,2015-06-24,8160
20,2015-06-25,8360
20,2015-06-26,7005
20,2015-06-27,6576
20,2015-06-29,12156
20,2015-06-30,11417
20,2015-07-01,8977
20,2015-07-02,9741
20,2015-07-03,7548
20,2015-07-04,5383
20,2015-07-06,9124
20,2015-07-07,7632
20,2015-07-08,7708
20,2015-07-09,9084
20,2015-07-10,7201
20,2015-07-11,5332
20,2015-07-13,10240
20,2015-07-14,10139
20,2015-07-15,8262
20,2015-07-16,9100
20,2015-07-17,8117
20,2015-07-18,5287
20,2015-07-20,9384
20,2015-07-21,7759
20,2015-07-22,7264
20,2015-07-23,9262
20,2015-07-24,7988
20,2015-07-25,6588
20,2015-07-27,11255
20,2015-07-28,10884
20,2015-07-29,10728
20,2015-07-30,12379
20,2015-07-31,9593
21,2015-05-21,6260
21,2015-05-22,7053
21,2015-05-23,5876
21,2015-05-26,6312
21,2015-05-27,3821
21,2015-05-28,3790
21,2015-05-29,5004
21,2015-05-30,5535
21,2015-06-01,8271
21,2015-06-02,7815
21,2015-06-03,6409
21,2015-06-05,8263
21,2015-06-06,4476
21,2015-06-08,4224
21,2015-06-09,4893
21,2015-06-10,3245
21,2015-06-11,3122
21,2015-06-12,4989
21,2015-06-13,5417
21,2015-06-15,9248
21,2015-06-16,7567
21,2015-06-17,5302
21,2015-06-18,6318
21,2015-06-19,7499
21,2015-06-20,4665
21,2015-06-22,4000
21,2015-06-23,3981
21,2015-06-24,3448
21,2015-06-25,3441
21,2015-06-26,5327
21,2015-06-27,5766
21,2015-06-29,10608
21,2015-06-30,9921
21,2015-07-01,5169
21,2015-07-02,5959
21,2015-07-03,6743
21,2015-07-04,4734
21,2015-07-06,4271
21,2015-07-07,4037
21,2015-07-08,3950
21,2015-07-09,3484
21,2015-07-10,4809
21,2015-07-11,5519
21,2015-07-13,8247
21,2015-07-14,6835
21,2015-07-15,6377
21,2015-07-16,6018
21,2015-07-17,6745
21,2015-07-18,7524
21,2015-07-20,4170
21,2015-07-21,3620
21,2015-07-22,4162
21,2015-07-23,4340
21,2015-07-24,4138
21,2015-07-25,5808
21,2015-07-27,9657
21,2015-07-28,7948
21,2015-07-29,7337
21,2015-07-30,6985
21,2015-07-31,9515
22,2015-05-21,5243
22,2015-05-22,5779
22,2015-05-23,3237
22,2015-05-26,4343
22,2015-05-27,4009
22,2015-05-28,3528
22,2015-05-29,4356
22,2015-05-30,4063
22,2015-06-01,6808
22,2015-06-02,5729
22,2015-06-03,5517
22,2015-06-05,6454
22,2015-06-06,3120
22,2015-06-08,4457
22,2015-06-09,4457
22,2015-06-10,4114
22,2015-06-11,3985
22,2015-06-12,4108
22,2015-06-13,3615
22,2015-06-15,7857
22,2015-06-16,6523
22,2015-06-17,5407
22,2015-06-18,4545
22,2015-06-19,5765
22,2015-06-20,3603
22,2015-06-22,4093
22,2015-06-23,4132
22,2015-06-24,4063
22,2015-06-25,3956
22,2015-06-26,4886
22,2015-06-27,3159
22,2015-06-29,8339
22,2015-06-30,8050
22,2015-07-01,5181
22,2015-07-02,5134
22,2015-07-03,5673
22,2015-07-04,3188
22,2015-07-06,3681
22,2015-07-07,3757
22,2015-07-08,4194
22,2015-07-09,4534
22,2015-07-10,4038
22,2015-07-11,3480
22,2015-07-13,6828
22,2015-07-14,5027
22,2015-07-15,4841
22,2015-07-16,4842
22,2015-07-17,5369
22,2015-07-18,3578
22,2015-07-20,4675
22,2015-07-21,4487
22,2015-07-22,4058
22,2015-07-23,4390
22,2015-07-24,5221
22,2015-07-25,3540
22,2015-07-27,7114
22,2015-07-28,5761
22,2015-07-29,5551
22,2015-07-30,5685
22,2015-07-31,6566
23,2015-05-21,5477
23,2015-05-22,5999
23,2015-05-23,4858
23,2015-05-26,5250
23,2015-05-27,4337
23,2015-05-28,4231
23,2015-05-29,5747
23,2015-05-30,5813
23,2015-06-01,9231
23,2015-06-02,7542
23,2015-06-03,7441
23,2015-06-05,7281
23,2015-06-06,4332
23,2015-06-08,5150
23,2015-06-09,4133
23,2015-06-10,4492
23,2015-06-11,3883
23,2015-06-12,4760
23,2015-06-13,4562
23,2015-06-15,10398
23,2015-06-16,6911
23,2015-06-17,5886
23,2015-06-18,5879
23,2015-06-19,6435
23,2015-06-20,4426
23,2015-06-22,3968
23,2015-06-23,3913
23,2015-06-24,4296
23,2015-06-25,3562
23,2015-06-26,4546
23,2015-06-27,4190
23,2015-06-29,9522
23,2015-06-30,7929
23,2015-07-01,7580
23,2015-07-02,6242
23,2015-07-03,6202
23,2015-07-04,3810
23,2015-07-06,5393
23,2015-07-07,3914
23,2015-07-08,4294
23,2015-07-09,4986
23,2015-07-10,4850
23,2015-07-11,4219
23,2015-07-13,8687
23,2015-07-14,7596
23,2015-07-15,5604
23,2015-07-16,5822
23,2015-07-17,5551
23,2015-07-18,4364
23,2015-07-20,5729
23,2015-07-21,4089
23,2015-07-22,4364
23,2015-07-23,4311
23,2015-07-24,4483
23,2015-07-25,4191
23,2015-07-27,8488
23,2015-07-28,5923
23,2015-07-29,6319
23,2015-07-30,5801
23,2015-07-31,7273
24,2015-05-21,10159
24,2015-05-22,9890
24,2015-05-23,7805
24,2015-05-26,9832
24,2015-05-27,8354
24,2015-05-28,8401
24,2015-05-29,11538
24,2015-05-30,8580
24,2015-06-01,16843
24,2015-06-02,12809
24,2015-06-03,13705
24,2015-06-05,12970
24,2015-06-06,9040
24,2015-06-08,9407
24,2015-06-09,8702
24,2015-06-10,8192
24,2015-06-11,7959
24,2015-06-12,8623
24,2015-06-13,7996
24,2015-06-15,15726
24,2015-06-16,11824
24,2015-06-17,10717
24,2015-06-18,9734
24,2015-06-19,11395
24,2015-06-20,7714
24,2015-06-22,7579
24,2015-06-23,7483
24,2015-06-24,9471
24,2015-06-25,8461
24,2015-06-26,8414
24,2015-06-27,7989
24,2015-06-29,16618
24,2015-06-30,18220
24,2015-07-01,10589
24,2015-07-02,8731
24,2015-07-03,10896
24,2015-07-04,6454
24,2015-07-06,9427
24,2015-07-07,7651
24,2015-07-08,8909
24,2015-07-09,8638
24,2015-07-10,8889
24,2015-07-11,6579
24,2015-07-13,13645
24,2015-07-14,11998
24,2015-07-15,11869
24,2015-07-16,10703
24,2015-07-17,9283
24,2015-07-18,7653
24,2015-07-20,9362
24,2015-07-21,8227
24,2015-07-22,7706
24,2015-07-23,7534
24,2015-07-24,7692
24,2015-07-25,5916
24,2015-07-27,13096
24,2015-07-28,11129
24,2015-07-29,10362
24,2015-07-30,11439
24,2015-07-31,14190
25,2015-05-21,11076
25,2015-05-22,11091
25,2015-05-23,9288
25,2015-05-26,12259
25,2015-05-27,7562
25,2015-05-28,10630
25,2015-05-29,13911
25,2015-05-30,10986
25,2015-06-01,16017
25,2015-06-02,13582
25,2015-06-03,14023
25,2015-06-05,13330
25,2015-06-06,8830
25,2015-06-08,11460
25,2015-06-09,9798
25,2015-06-10,9346
25,2015-06-11,8906
25,2015-06-12,9065
25,2015-06-13,8235
25,2015-06-15,14639
25,2015-06-16,12278
25,2015-06-17,12022
25,2015-06-18,11233
25,2015-06-19,10679
25,2015-06-20,8067
25,2015-06-22,10972
25,2015-06-23,9788
25,2015-06-24,9138
25,2015-06-25,9116
25,2015-06-26,9430
25,2015-06-27,9082
25,2015-06-29,14621
25,2015-06-30,16572
25,2015-07-01,12712
25,2015-07-02,12263
25,2015-07-03,10709
25,2015-07-04,8243
25,2015-07-06,12496
25,2015-07-07,8802
25,2015-07-08,9246
25,2015-07-09,10159
25,2015-07-10,9300
25,2015-07-11,7996
25,2015-07-13,11899
25,2015-07-14,12233
25,2015-07-15,12171
25,2015-07-16,12281
25,2015-07-17,9155
25,2015-07-18,7861
25,2015-07-20,10493
25,2015-07-21,8718
25,2015-07-22,9047
25,2015-07-23,8323
25,2015-07-24,7165
25,2015-07-25,7285
25,2015-07-27,11806
25,2015-07-28,10865
25,2015-07-29,10527
25,2015-07-30,11272
25,2015-07-31,14180
26,2015-05-22,7204
26,2015-05-23,5848
26,2015-05-26,6292
26,2015-05-27,5651
26,2015-05-28,5783
26,2015-05-29,7392
26,2015-05-30,7083
26,2015-06-01,11167
26,2015-06-02,8588
26,2015-06-03,7435
26,2015-06-04,7794
26,2015-06-05,8126
26,2015-06-06,5579
26,2015-06-08,5755
26,2015-06-09,5163
26,2015-06-10,5323
26,2015-06-11,5258
26,2015-06-12,5879
26,2015-06-13,5264
26,2015-06-15,10881
26,2015-06-16,7485
26,2015-06-17,7037
26,2015-06-18,8043
26,2015-06-19,7730
26,2015-06-20,6367
26,2015-06-22,5458
26,2015-06-23,5306
26,2015-06-24,4750
26,2015-06-25,4897
26,2015-06-26,5426
26,2015-06-27,6926
26,2015-06-29,11005
26,2015-06-30,8697
26,2015-07-01,7222
26,2015-07-02,8172
26,2015-07-03,7260
26,2015-07-04,5313
26,2015-07-06,6257
26,2015-07-07,4909
26,2015-07-08,6641
26,2015-07-09,6397
26,2015-07-10,6046
26,2015-07-11,5642
26,2015-07-13,10071
26,2015-07-14,8662
26,2015-07-15,7984
26,2015-07-16,7781
26,2015-07-17,7535
26,2015-07-18,5221
26,2015-07-20,6417
26,2015-07-21,5237
26,2015-07-22,4332
26,2015-07-23,6204
26,2015-07-24,6003
26,2015-07-25,5568
26,2015-07-27,11328
26,2015-07-28,7926
26,2015-07-29,7298
26,2015-07-30,7892
26,2015-07-31,7818
27,2015-05-21,10741
27,2015-05-22,9781
27,2015-05-23,6664
27,2015-05-26,9185
27,2015-05-27,8128
27,2015-05-28,7929
27,2015-05-29,10136
27,2015-05-30,8112
27,2015-06-01,17397
27,2015-06-02,13872
27,2015-06-03,12935
27,2015-06-05,13638
27,2015-06-06,8056
27,2015-06-08,9121
27,2015-06-09,8319
27,2015-06-10,8588
27,2015-06-11,7529
27,2015-06-12,7393
27,2015-06-13,7239
27,2015-06-15,15147
27,2015-06-16,13517
27,2015-06-17,11877
27,2015-06-18,10496
27,2015-06-19,11190
27,2015-06-20,7350
27,2015-06-22,7710
27,2015-06-23,8175
27,2015-06-24,8103
27,2015-06-25,7288
27,2015-06-26,7830
27,2015-06-27,7452
27,2015-06-29,18736
27,2015-06-30,19780
27,2015-07-01,10857
27,2015-07-02,9896
27,2015-07-03,10286
27,2015-07-04,5233
27,2015-07-06,10271
27,2015-07-07,7958
27,2015-07-08,8125
27,2015-07-09,8294
27,2015-07-10,8059
27,2015-07-11,6981
27,2015-07-13,12121
27,2015-07-14,13482
27,2015-07-15,10741
27,2015-07-16,11297
27,2015-07-17,8617
27,2015-07-18,7075
27,2015-07-20,7437
27,2015-07-21,7727
27,2015-07-22,6789
27,2015-07-23,6749
27,2015-07-24,6382
27,2015-07-25,5120
27,2015-07-27,12322
27,2015-07-28,10956
27,2015-07-29,10318
27,2015-07-30,10270
27,2015-07-31,13213
28,2015-05-22,4707
28,2015-05-23,2127
28,2015-05-26,4861
28,2015-05-27,4289
28,2015-05-28,4815
28,2015-05-29,5782
28,2015-05-30,2296
28,2015-06-01,6925
28,2015-06-02,6552
28,2015-06-03,5431
28,2015-06-04,6241
28,2015-06-05,5556
28,2015-06-06,2720
28,2015-06-08,4073
28,2015-06-09,4383
28,2015-06-10,3847
28,2015-06-11,4239
28,2015-06-12,3921
28,2015-06-13,1985
28,2015-06-15,8124
28,2015-06-16,6464
28,2015-06-17,5316
28,2015-06-18,5634
28,2015-06-19,5100
28,2015-06-20,1830
28,2015-06-22,3516
28,2015-06-23,3791
28,2015-06-24,3466
28,2015-06-25,3543
28,2015-06-26,4677
28,2015-06-27,2307
28,2015-06-29,8496
28,2015-06-30,6959
28,2015-07-01,5702
28,2015-07-02,6073
28,2015-07-03,5027
28,2015-07-04,1891
28,2015-07-06,4179
28,2015-07-07,4022
28,2015-07-08,3912
28,2015-07-09,4241
28,2015-07-10,4273
28,2015-07-11,2069
28,2015-07-13,7661
28,2015-07-14,6503
28,2015-07-15,6012
28,2015-07-16,5579
28,2015-07-17,4676
28,2015-07-18,2132
28,2015-07-20,4338
28,2015-07-21,3883
28,2015-07-22,3197
28,2015-07-23,3607
28,2015-07-24,3970
28,2015-07-25,1864
28,2015-07-27,7392
28,2015-07-28,6001
28,2015-07-29,5547
28,2015-07-30,6210
28,2015-07-31,7301
29,2015-05-21,8583
29,2015-05-22,8468
29,2015-05-23,8214
29,2015-05-26,8493
29,2015-05-27,6936
29,2015-05-28,7090
29,2015-05-29,8633
29,2015-05-30,8507
29,2015-06-01,15316
29,2015-06-02,10285
29,2015-06-03,10834
29,2015-06-05,10607
29,2015-06-06,8394
29,2015-06-08,7315
29,2015-06-09,6855
29,2015-06-10,6418
29,2015-06-11,6305
29,2015-06-12,6192
29,2015-06-13,8408
29,2015-06-15,14823
29,2015-06-16,10375
29,2015-06-17,9075
29,2015-06-18,9408
29,2015-06-19,8746
29,2015-06-20,8117
29,2015-06-22,6798
29,2015-06-23,6875
29,2015-06-24,7251
29,2015-06-25,6179
29,2015-06-26,6857
29,2015-06-27,7876
29,2015-06-29,14107
29,2015-06-30,11043
29,2015-07-01,9416
29,2015-07-02,7713
29,2015-07-03,9644
29,2015-07-04,6228
29,2015-07-06,7703
29,2015-07-07,6223
29,2015-07-08,6816
29,2015-07-09,6947
29,2015-07-10,6031
29,2015-07-11,6546
29,2015-07-13,12305
29,2015-07-14,8504
29,2015-07-15,8383
29,2015-07-16,7603
29,2015-07-17,6526
29,2015-07-18,7534
29,2015-07-20,7101
29,2015-07-21,6701
29,2015-07-22,5562
29,2015-07-23,5590
29,2015-07-24,6419
29,2015-07-25,6084
29,2015-07-27,11659
29,2015-07-28,8450
29,2015-07-29,7564
29,2015-07-30,8039
29,2015-07-31,9411
30,2015-05-21,5019
30,2015-05-22,4463
30,2015-05-23,3815
30,2015-05-26,4269
30,2015-05-27,3802
30,2015-05-28,4391
30,2015-05-29,4039
30,2015-05-30,4659
30,2015-06-01,6573
30,2015-06-02,6062
30,2015-06-03,5491
30,2015-06-05,4684
30,2015-06-06,3966
30,2015-06-08,3610
30,2015-06-09,4171
30,2015-06-10,3295
30,2015-06-11,3635
30,2015-06-12,2779
30,2015-06-13,3277
30,2015-06-15,6066
30,2015-06-16,5958
30,2015-06-17,4213
30,2015-06-18,4482
30,2015-06-19,3668
30,2015-06-20,3622
30,2015-06-22,3010
30,2015-06-23,3584
30,2015-06-24,3242
30,2015-06-25,3400
30,2015-06-26,3190
30,2015-06-27,3822
30,2015-06-29,6701
30,2015-06-30,6456
30,2015-07-01,4903
30,2015-07-02,4277
30,2015-07-03,3684
30,2015-07-04,2919
30,2015-07-06,3764
30,2015-07-07,3226
30,2015-07-08,4042
30,2015-07-09,3707
30,2015-07-10,3297
30,2015-07-11,3567
30,2015-07-13,5312
30,2015-07-14,5691
30,2015-07-15,4412
30,2015-07-16,4520
30,2015-07-17,3033
30,2015-07-18,3335
30,2015-07-20,3405
30,2015-07-21,3627
30,2015-07-22,3094
30,2015-07-23,3364
30,2015-07-24,2722
30,2015-07-25,2513
30,2015-07-27,5235
30,2015-07-28,4925
30,2015-07-29,4551
30,2015-07-30,4881
30,2015-07-31,4776
31,2015-05-22,5642
31,2015-05-23,5259
31,2015-05-26,5379
31,2015-05-27,5375
31,2015-05-28,4789
31,2015-05-29,6098
31,2015-05-30,6071
31,2015-06-01,8084
31,2015-06-02,6289
31,2015-06-03,6422
31,2015-06-04,5994
31,2015-06-05,6041
31,2015-06-06,5775
31,2015-06-08,4405
31,2015-06-09,4521
31,2015-06-10,4238
31,2015-06-11,4251
31,2015-06-12,5386
31,2015-06-13,5103
31,2015-06-15,8014
31,2015-06-16,6906
31,2015-06-17,6306
31,2015-06-18,5984
31,2015-06-19,5881
31,2015-06-20,5032
31,2015-06-22,4779
31,2015-06-23,4327
31,2015-06-24,4338
31,2015-06-25,4370
31,2015-06-26,4487
31,2015-06-27,5656
31,2015-06-29,7416
31,2015-06-30,8121
31,2015-07-01,7068
31,2015-07-02,6660
31,2015-07-03,6714
31,2015-07-04,5342
31,2015-07-06,5356
31,2015-07-07,5148
31,2015-07-08,4747
31,2015-07-09,4927
31,2015-07-10,5862
31,2015-07-11,5200
31,2015-07-13,7116
31,2015-07-14,6316
31,2015-07-15,6300
31,2015-07-16,6893
31,2015-07-17,6013
31,2015-07-18,5585
31,2015-07-20,4902
31,2015-07-21,4128
31,2015-07-22,4553
31,2015-07-23,4683
31,2015-07-24,5856
31,2015-07-25,5403
31,2015-07-27,8054
31,2015-07-28,5736
31,2015-07-29,5982
31,2015-07-30,6712
31,2015-07-31,7248
32,2015-05-21,4760
32,2015-05-22,5263
32,2015-05-23,2396
32,2015-05-26,3965
32,2015-05-27,4180
32,2015-05-28,3917
32,2015-05-29,3935
32,2015-05-30,2680
32,2015-06-01,6816
32,2015-06-02,5555
32,2015-06-03,5345
32,2015-06-05,6370
32,2015-06-06,2606
32,2015-06-08,3790
32,2015-06-09,3813
32,2015-06-10,3796
32,2015-06-11,3378
32,2015-06-12,3252
32,2015-06-13,2345
32,2015-06-15,5932
32,2015-06-16,5221
32,2015-06-17,5405
32,2015-06-18,4152
32,2015-06-19,5085
32,2015-06-20,2215
32,2015-06-22,3619
32,2015-06-23,3752
32,2015-06-24,3409
32,2015-06-25,3284
32,2015-06-26,3629
32,2015-06-27,2034
32,2015-06-29,6176
32,2015-06-30,5980
32,2015-07-01,5614
32,2015-07-02,5445
32,2015-07-03,5415
32,2015-07-04,2805
32,2015-07-06,4035
32,2015-07-07,3747
32,2015-07-08,3784
32,2015-07-09,3337
32,2015-07-10,4156
32,2015-07-11,2589
32,2015-07-13,6391
32,2015-07-14,5093
32,2015-07-15,6320
32,2015-07-16,4506
32,2015-07-17,4850
32,2015-07-18,2330
32,2015-07-20,4668
32,2015-07-21,3110
32,2015-07-22,3870
32,2015-07-23,3528
32,2015-07-24,3416
32,2015-07-25,2532
32,2015-07-27,5947
32,2015-07-28,5679
32,2015-07-29,4869
32,2015-07-30,5779
32,2015-07-31,6395
33,2015-05-21,7905
33,2015-05-22,8789
33,2015-05-23,8489
33,2015-05-26,8395
33,2015-05-27,6827
33,2015-05-28,7299
33,2015-05-29,8973
33,2015-05-30,10012
33,2015-06-01,11887
33,2015-06-02,10015
33,2015-06-03,10305
33,2015-06-05,10169
33,2015-06-06,9206
33,2015-06-08,8429
33,2015-06-09,7317
33,2015-06-10,6500
33,2015-06-11,6950
33,2015-06-12,6992
33,2015-06-13,8702
33,2015-06-15,10956
33,2015-06-16,9792
33,2015-06-17,8899
33,2015-06-18,8856
33,2015-06-19,8165
33,2015-06-20,8094
33,2015-06-22,6871
33,2015-06-23,7170
33,2015-06-24,6853
33,2015-06-25,6533
33,2015-06-26,7409
33,2015-06-27,9329
33,2015-06-29,12165
33,2015-06-30,12232
33,2015-07-01,9403
33,2015-07-02,8469
33,2015-07-03,8194
33,2015-07-04,7914
33,2015-07-06,8602
33,2015-07-07,6077
33,2015-07-08,7043
33,2015-07-09,7579
33,2015-07-10,6539
33,2015-07-11,7107
33,2015-07-13,10305
33,2015-07-14,9447
33,2015-07-15,8467
33,2015-07-16,7498
33,2015-07-17,7163
33,2015-07-18,8695
33,2015-07-20,7160
33,2015-07-21,6981
33,2015-07-22,6561
33,2015-07-23,6090
33,2015-07-24,6789
33,2015-07-25,7188
33,2015-07-27,9866
33,2015-07-28,8268
33,2015-07-29,7028
33,2015-07-30,8146
33,2015-07-31,10789
34,2015-05-22,8513
34,2015-05-23,7144
34,2015-05-26,8513
34,2015-05-27,7629
34,2015-05-28,7177
34,2015-05-29,8978
34,2015-05-30,9249
34,2015-06-01,11231
34,2015-06-02,10628
34,2015-06-03,9629
34,2015-06-04,9211
34,2015-06-05,8726
34,2015-06-06,7823
34,2015-06-08,7944
34,2015-06-09,7563
34,2015-06-10,7050
34,2015-06-11,7262
34,2015-06-12,7603
34,2015-06-13,7904
34,2015-06-15,10873
34,2015-06-16,9036
34,2015-06-17,8482
34,2015-06-18,8451
34,2015-06-19,8348
34,2015-06-20,7400
34,2015-06-22,7389
34,2015-06-23,6324
34,2015-06-24,6982
34,2015-06-25,7229
34,2015-06-26,6481
34,2015-06-27,7280
34,2015-06-29,12108
34,2015-06-30,11748
34,2015-07-01,9822
34,2015-07-02,9879
34,2015-07-03,8951
34,2015-07-04,7511
34,2015-07-06,8650
34,2015-07-07,7832
34,2015-07-08,7592
34,2015-07-09,7606
34,2015-07-10,7179
34,2015-07-11,8079
34,2015-07-13,11688
34,2015-07-14,9846
34,2015-07-15,9781
34,2015-07-16,8960
34,2015-07-17,8251
34,2015-07-18,8135
34,2015-07-20,8104
34,2015-07-21,6427
34,2015-07-22,6209
34,2015-07-23,6713
34,2015-07-24,6262
34,2015-07-25,7089
34,2015-07-27,10274
34,2015-07-28,9169
34,2015-07-29,8658
34,2015-07-30,8443
34,2015-07-31,11144
35,2015-05-21,11681
35,2015-05-22,11845
35,2015-05-23,9307
35,2015-05-26,10732
35,2015-05-27,8767
35,2015-05-28,9639
35,2015-05-29,12245
35,2015-05-30,10171
35,2015-06-01,20160
35,2015-06-02,16324
35,2015-06-03,16384
35,2015-06-05,15342
35,2015-06-06,9621
35,2015-06-08,10050
35,2015-06-09,9596
35,2015-06-10,9053
35,2015-06-11,8970
35,2015-06-12,9344
35,2015-06-13,9269
35,2015-06-15,19593
35,2015-06-16,15392
35,2015-06-17,13833
35,2015-06-18,13133
35,2015-06-19,12160
35,2015-06-20,8387
35,2015-06-22,9750
35,2015-06-23,8659
35,2015-06-24,8803
35,2015-06-25,9504
35,2015-06-26,10492
35,2015-06-27,9169
35,2015-06-29,21370
35,2015-06-30,21331
35,2015-07-01,11007
35,2015-07-02,12373
35,2015-07-03,13950
35,2015-07-04,8089
35,2015-07-06,10894
35,2015-07-07,8801
35,2015-07-08,9574
35,2015-07-09,9876
35,2015-07-10,11506
35,2015-07-11,7798
35,2015-07-13,17229
35,2015-07-14,13423
35,2015-07-15,11418
35,2015-07-16,12700
35,2015-07-17,11195
35,2015-07-18,9339
35,2015-07-20,8752
35,2015-07-21,7833
35,2015-07-22,8181
35,2015-07-23,7779
35,2015-07-24,8602
35,2015-07-25,6557
35,2015-07-27,13740
35,2015-07-28,10877
35,2015-07-29,10634
35,2015-07-30,11088
35,2015-07-31,12412
36,2015-05-21,9048
36,2015-05-22,10540
36,2015-05-23,10873
36,2015-05-26,9953
36,2015-05-27,8915
36,2015-05-28,7995
36,2015-05-29,8966
36,2015-05-30,11170
36,2015-06-01,11393
36,2015-06-02,10208
36,2015-06-03,11555
36,2015-06-05,12772
36,2015-06-06,9407
36,2015-06-08,9128
36,2015-06-09,9063
36,2015-06-10,7786
36,2015-06-11,8177
36,2015-06-12,9156
36,2015-06-13,9588
36,2015-06-15,11082
36,2015-06-16,11218
36,2015-06-17,9866
36,2015-06-18,9491
36,2015-06-19,9326
36,2015-06-20,9916
36,2015-06-22,9140
36,2015-06-23,8768
36,2015-06-24,8241
36,2015-06-25,8452
36,2015-06-26,7900
36,2015-06-27,10581
36,2015-06-29,12727
36,2015-06-30,12651
36,2015-07-01,10145
36,2015-07-02,9476
36,2015-07-03,9388
36,2015-07-04,9217
36,2015-07-06,9741
36,2015-07-07,8931
36,2015-07-08,8021
36,2015-07-09,8055
36,2015-07-10,8277
36,2015-07-11,9817
36,2015-07-13,12377
36,2015-07-14,10831
36,2015-07-15,11512
36,2015-07-16,9954
36,2015-07-17,9388
36,2015-07-18,10169
36,2015-07-20,11433
36,2015-07-21,9232
36,2015-07-22,9981
36,2015-07-23,9949
36,2015-07-24,9825
36,2015-07-25,10830
36,2015-07-27,12582
36,2015-07-28,10846
36,2015-07-29,11962
36,2015-07-30,11955
36,2015-07-31,12422
37,2015-05-22,6734
37,2015-05-23,6485
37,2015-05-26,5907
37,2015-05-27,4821
37,2015-05-28,5729
37,2015-05-29,7944
37,2015-05-30,8785
37,2015-06-01,10160
37,2015-06-02,7200
37,2015-06-03,6822
37,2015-06-04,8314
37,2015-06-05,6862
37,2015-06-06,6852
37,2015-06-08,4990
37,2015-06-09,4840
37,2015-06-10,5267
37,2015-06-11,5004
37,2015-06-12,6068
37,2015-06-13,6474
37,2015-06-15,9898
37,2015-06-16,7646
37,2015-06-17,6197
37,2015-06-18,6953
37,2015-06-19,8189
37,2015-06-20,7066
37,2015-06-22,5061
37,2015-06-23,4368
37,2015-06-24,4191
37,2015-06-25,4315
37,2015-06-26,5322
37,2015-06-27,7619
37,2015-06-29,9069
37,2015-06-30,8478
37,2015-07-01,6907
37,2015-07-02,7953
37,2015-07-03,7024
37,2015-07-04,5594
37,2015-07-06,5393
37,2015-07-07,4782
37,2015-07-08,5547
37,2015-07-09,6247
37,2015-07-10,6337
37,2015-07-11,7293
37,2015-07-13,9105
37,2015-07-14,7779
37,2015-07-15,7088
37,2015-07-16,7506
37,2015-07-17,7645
37,2015-07-18,7017
37,2015-07-20,5804
37,2015-07-21,5149
37,2015-07-22,4802
37,2015-07-23,5196
37,2015-07-24,5547
37,2015-07-25,6547
37,2015-07-27,9573
37,2015-07-28,7976
37,2015-07-29,7442
37,2015-07-30,7771
37,2015-07-31,9091
38,2015-05-21,6419
38,2015-05-22,6402
38,2015-05-23,6612
38,2015-05-26,6163
38,2015-05-27,5068
38,2015-05-28,4496
38,2015-05-29,6958
38,2015-05-30,7175
38,2015-06-01,11242
38,2015-06-02,8979
38,2015-06-03,8681
38,2015-06-05,7964
38,2015-06-06,6685
38,2015-06-08,5155
38,2015-06-09,5164
38,2015-06-10,4177
38,2015-06-11,3821
38,2015-06-12,4180
38,2015-06-13,6924
38,2015-06-15,11080
38,2015-06-16,7795
38,2015-06-17,7538
38,2015-06-18,5647
38,2015-06-19,6571
38,2015-06-20,7041
38,2015-06-22,4676
38,2015-06-23,4229
38,2015-06-24,4731
38,2015-06-25,4663
38,2015-06-26,5070
38,2015-06-27,6595
38,2015-06-29,11180
38,2015-06-30,8440
38,2015-07-01,7684
38,2015-07-02,6007
38,2015-07-03,5701
38,2015-07-04,6061
38,2015-07-06,5469
38,2015-07-07,4346
38,2015-07-08,4668
38,2015-07-09,4707
38,2015-07-10,4552
38,2015-07-11,6272
38,2015-07-13,11101
38,2015-07-14,7336
38,2015-07-15,6837
38,2015-07-16,5532
38,2015-07-17,6043
38,2015-07-18,6351
38,2015-07-20,5221
38,2015-07-21,4198
38,2015-07-22,4139
38,2015-07-23,4232
38,2015-07-24,4366
38,2015-07-25,5559
38,2015-07-27,8759
38,2015-07-28,6650
38,2015-07-29,6595
38,2015-07-30,6591
38,2015-07-31,7434
39,2015-05-21,8254
39,2015-05-22,5600
39,2015-05-23,3205
39,2015-05-26,4670
39,2015-05-27,4729
39,2015-05-28,3829
39,2015-05-29,6213
39,2015-05-30,3403
39,2015-06-01,8067
39,2015-06-02,6190
39,2015-06-03,6929
39,2015-06-05,5457
39,2015-06-06,3194
39,2015-06-08,3936
39,2015-06-09,4125
39,2015-06-10,4170
39,2015-06-11,3769
39,2015-06-12,2694
39,2015-06-13,2092
39,2015-06-15,7910
39,2015-06-16,6519
39,2015-06-17,5593
39,2015-06-18,4923
39,2015-06-19,4907
39,2015-06-20,2753
39,2015-06-22,3794
39,2015-06-23,3573
39,2015-06-24,3813
39,2015-06-25,4186
39,2015-06-26,3676
39,2015-06-27,2477
39,2015-06-29,8158
39,2015-06-30,8047
39,2015-07-01,6567
39,2015-07-02,5596
39,2015-07-03,5371
39,2015-07-04,3203
39,2015-07-06,4779
39,2015-07-07,4084
39,2015-07-08,4343
39,2015-07-09,3894
39,2015-07-10,3620
39,2015-07-11,2527
39,2015-07-13,6723
39,2015-07-14,6295
39,2015-07-15,5729
39,2015-07-16,5557
39,2015-07-17,4268
39,2015-07-18,2419
39,2015-07-20,4483
